"","PID","Date","Start_Time","End_Time","Condition","Trial","Stimulus","Choice","IntBefore","IntAfter","ERQ_Supp","ERQ_Reapp","DERS","DERS_Nonaccept","DERS_Goals","DERS_Impulse","DERS_Awareness","DERS_Strategies","DERS_Clarity","IUS","IUS_F1","IUS_F2","Horror_Enjoy","Familiarity","Familiar_specific","Age","Gender_Identity","Sex","Race","Marital_Status","Edu_Num","Edu_Cat","Failures","ScreenWidth","ScreenHeight","WebAudio","Browser","Browser_Version","MobileUsed","OS","FullScreenUsed","VSync_Rate_Avg","VSync_Rate_SD","Attention_Check","Difficulties","Questions","RT_sec_Choice","RT_sec_IntBefore","RT_sec_IntAfter","RT_sec_ERQ","RT_sec_DERS","RT_sec_IUS","IntReduce","Effort","Success","RT_sec_IntReduce","RT_sec_Effort","RT_sec_Success","Income","Time_Taken"
"902","sub-222","2023-10-19","0:39:50","1:1:47","Strategy Forecast",2,"ARF1665","Neither","10","15",11,31,82,10,17,10,21,14,10,36,23,13,6,"No",NA,"32","Female","Female","Hispanic or Latino Native American","Single","13","High school degree or GED",FALSE,1536,864,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.054,0.0371483512420123,4,"none thank you","",15.34,10.608,18.491,54.873,179.658,58.274,NA,NA,NA,NA,NA,NA,"$35,001 - $50,000",1317
"903","sub-222","2023-10-19","0:39:50","1:1:47","Strategy Forecast",3,"CNL1892","Reappraisal","15","10",11,31,82,10,17,10,21,14,10,36,23,13,6,"No",NA,"32","Female","Female","Hispanic or Latino Native American","Single","13","High school degree or GED",FALSE,1536,864,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.054,0.0371483512420123,4,"none thank you","",5.393,10.365,17.364,54.873,179.658,58.274,"20",2,4,12.017,20.131,4.541,"$35,001 - $50,000",1317
"904","sub-222","2023-10-19","0:39:50","1:1:47","Strategy Forecast",4,"HIU8424","Distraction","5","10",11,31,82,10,17,10,21,14,10,36,23,13,6,"No",NA,"32","Female","Female","Hispanic or Latino Native American","Single","13","High school degree or GED",FALSE,1536,864,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.054,0.0371483512420123,4,"none thank you","",4.368,7.041,21.751,54.873,179.658,58.274,"94",2,5,16.317,5.625,7.17,"$35,001 - $50,000",1317
"905","sub-223","2023-10-19","0:47:7","1:5:27","Strategy Use",1,"CNL1892","Reappraisal","69","80",18,20,96,13,18,8,23,22,12,32,19,13,2,"No",NA,"33","Male","Male","Hispanic or Latino White or Caucasian","Single","14","Some college",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.506,0.349399484830759,4,"none","",7.205,6.095,18.342,83.645,101.909,31.307,"69",4,3,9.852,7.228,4.67,"$25,001 - $35,000",1100
"906","sub-223","2023-10-19","0:47:7","1:5:27","Strategy Use",2,"HIU8424","Distraction","70","98",18,20,96,13,18,8,23,22,12,32,19,13,2,"No",NA,"33","Male","Male","Hispanic or Latino White or Caucasian","Single","14","Some college",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.506,0.349399484830759,4,"none","",4.991,8.591,7.989,83.645,101.909,31.307,"10",1,5,13.003,3.933,2.674,"$25,001 - $35,000",1100
"907","sub-223","2023-10-19","0:47:7","1:5:27","Strategy Use",3,"ARF1665","Reappraisal","80","50",18,20,96,13,18,8,23,22,12,32,19,13,2,"No",NA,"33","Male","Male","Hispanic or Latino White or Caucasian","Single","14","Some college",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.506,0.349399484830759,4,"none","",5.736,7.072,18.498,83.645,101.909,31.307,"94",5,0,2.525,3.006,2.361,"$25,001 - $35,000",1100
"908","sub-223","2023-10-19","0:47:7","1:5:27","Strategy Use",4,"FGV3524","Distraction","40","86",18,20,96,13,18,8,23,22,12,32,19,13,2,"No",NA,"33","Male","Male","Hispanic or Latino White or Caucasian","Single","14","Some college",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.506,0.349399484830759,4,"none","",7.46,4.32,5.819,83.645,101.909,31.307,"11",0,6,6.638,2.19,2.287,"$25,001 - $35,000",1100
"909","sub-224","2023-10-19","0:48:55","1:6:13","Strategy Forecast",1,"ARF1665","Distraction","35","0",20,26,102,24,20,12,19,20,7,6,5,1,6,"No",NA,"23","Male","Male","White or Caucasian","Single","14","Some college",FALSE,1280,720,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.97,0.147648230602334,4,"None","None",5.846,8.528,6.69,35.575,86.524,31.106,"60",1,6,6.262,7.55,6.363,"Prefer not to say",1038
"910","sub-224","2023-10-19","0:48:55","1:6:13","Strategy Forecast",2,"CNL1892","Reappraisal","0","0",20,26,102,24,20,12,19,20,7,6,5,1,6,"No",NA,"23","Male","Male","White or Caucasian","Single","14","Some college",FALSE,1280,720,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.97,0.147648230602334,4,"None","None",5.042,16.142,7.95,35.575,86.524,31.106,"69",2,6,6.53,4.115,4.811,"Prefer not to say",1038
"911","sub-224","2023-10-19","0:48:55","1:6:13","Strategy Forecast",3,"HIU8424","Reappraisal","0","0",20,26,102,24,20,12,19,20,7,6,5,1,6,"No",NA,"23","Male","Male","White or Caucasian","Single","14","Some college",FALSE,1280,720,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.97,0.147648230602334,4,"None","None",3.446,4.545,10.008,35.575,86.524,31.106,"65",1,6,5.333,4.356,6.102,"Prefer not to say",1038
"912","sub-224","2023-10-19","0:48:55","1:6:13","Strategy Forecast",4,"FGV3524","Reappraisal","0","0",20,26,102,24,20,12,19,20,7,6,5,1,6,"No",NA,"23","Male","Male","White or Caucasian","Single","14","Some college",FALSE,1280,720,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.97,0.147648230602334,4,"None","None",3.735,4.874,6.98,35.575,86.524,31.106,"100",0,6,7.895,3.966,2.509,"Prefer not to say",1038
"913","sub-225","2023-10-19","0:53:18","1:6:55","Strategy Use",1,"CNL1892","Neither","0","8",6,28,63,6,11,8,16,13,9,22,15,7,5,"No",NA,"23","Female","Female","White or Caucasian","Single","12","Some college",FALSE,1536,864,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.438,0.120706255016052,4,"","",3.034,8.787,16.312,25.566,79.694,24.998,NA,NA,NA,NA,NA,NA,"$25,001 - $35,000",817
"914","sub-225","2023-10-19","0:53:18","1:6:55","Strategy Use",2,"HIU8424","Reappraisal","5","17",6,28,63,6,11,8,16,13,9,22,15,7,5,"No",NA,"23","Female","Female","White or Caucasian","Single","12","Some college",FALSE,1536,864,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.438,0.120706255016052,4,"","",2.5,7.333,4.325,25.566,79.694,24.998,"10",5,5,5.139,4.203,2.856,"$25,001 - $35,000",817
"915","sub-225","2023-10-19","0:53:18","1:6:55","Strategy Use",3,"ARF1665","Neither","0","7",6,28,63,6,11,8,16,13,9,22,15,7,5,"No",NA,"23","Female","Female","White or Caucasian","Single","12","Some college",FALSE,1536,864,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.438,0.120706255016052,4,"","",1.836,4.559,5.049,25.566,79.694,24.998,NA,NA,NA,NA,NA,NA,"$25,001 - $35,000",817
"916","sub-225","2023-10-19","0:53:18","1:6:55","Strategy Use",4,"FGV3524","Neither","1","10",6,28,63,6,11,8,16,13,9,22,15,7,5,"No",NA,"23","Female","Female","White or Caucasian","Single","12","Some college",FALSE,1536,864,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.438,0.120706255016052,4,"","",1.534,3.796,7.625,25.566,79.694,24.998,NA,NA,NA,NA,NA,NA,"$25,001 - $35,000",817
"917","sub-226","2023-10-19","0:46:10","1:7:30","Strategy Use",1,"HIU8424","Neither","0","33",17,29,42,3,8,2,14,7,8,17,16,1,3,"No",NA,"33","Male","Male","Black or African American","Single","14","Some college",FALSE,1600,900,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,61.018,0.273989050876125,4,"","",9.463,5.958,7.116,57.694,186.616,82.343,NA,NA,NA,NA,NA,NA,"$35,001 - $50,000",1280
"918","sub-226","2023-10-19","0:46:10","1:7:30","Strategy Use",2,"CNL1892","Neither","18","0",17,29,42,3,8,2,14,7,8,17,16,1,3,"No",NA,"33","Male","Male","Black or African American","Single","14","Some college",FALSE,1600,900,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,61.018,0.273989050876125,4,"","",3.911,4.598,7.388,57.694,186.616,82.343,NA,NA,NA,NA,NA,NA,"$35,001 - $50,000",1280
"919","sub-226","2023-10-19","0:46:10","1:7:30","Strategy Use",3,"FGV3524","Reappraisal","0","41",17,29,42,3,8,2,14,7,8,17,16,1,3,"No",NA,"33","Male","Male","Black or African American","Single","14","Some college",FALSE,1600,900,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,61.018,0.273989050876125,4,"","",4.131,4.209,11.984,57.694,186.616,82.343,"73",3,1,35.099,18.048,4.629,"$35,001 - $50,000",1280
"920","sub-226","2023-10-19","0:46:10","1:7:30","Strategy Use",4,"ARF1665","Neither","41","69",17,29,42,3,8,2,14,7,8,17,16,1,3,"No",NA,"33","Male","Male","Black or African American","Single","14","Some college",FALSE,1600,900,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,61.018,0.273989050876125,4,"","",3.217,3.938,5.416,57.694,186.616,82.343,NA,NA,NA,NA,NA,NA,"$35,001 - $50,000",1280
"921","sub-227","2023-10-19","0:49:0","1:10:41","Strategy Use",1,"CNL1892","Neither","0","10",0,31,48,4,10,3,17,8,6,13,12,1,1,"No",NA,"59","Female","Female","White or Caucasian","Divorced","18","Graduate degree (MA, MS, PhD, etc.)",FALSE,1680,1050,TRUE,"chrome","118.0.0",FALSE,"Mac OS",TRUE,60.2,0.346337985210978,4,"n/a","Was there a control group that watched something like comedies? I'd honestly have preferred to participate in that one!",20.975,4.943,14.845,55.976,143.677,52.528,NA,NA,NA,NA,NA,NA,"$50,001 - $75,000",1301
"922","sub-227","2023-10-19","0:49:0","1:10:41","Strategy Use",2,"FGV3524","Reappraisal","10","25",0,31,48,4,10,3,17,8,6,13,12,1,1,"No",NA,"59","Female","Female","White or Caucasian","Divorced","18","Graduate degree (MA, MS, PhD, etc.)",FALSE,1680,1050,TRUE,"chrome","118.0.0",FALSE,"Mac OS",TRUE,60.2,0.346337985210978,4,"n/a","Was there a control group that watched something like comedies? I'd honestly have preferred to participate in that one!",1.859,10.596,19.973,55.976,143.677,52.528,"20",1,5,11.899,5.536,3.925,"$50,001 - $75,000",1301
"923","sub-227","2023-10-19","0:49:0","1:10:41","Strategy Use",3,"ARF1665","Reappraisal","25","20",0,31,48,4,10,3,17,8,6,13,12,1,1,"No",NA,"59","Female","Female","White or Caucasian","Divorced","18","Graduate degree (MA, MS, PhD, etc.)",FALSE,1680,1050,TRUE,"chrome","118.0.0",FALSE,"Mac OS",TRUE,60.2,0.346337985210978,4,"n/a","Was there a control group that watched something like comedies? I'd honestly have preferred to participate in that one!",1.932,6.637,10.557,55.976,143.677,52.528,"70",3,6,19.434,4.512,4.082,"$50,001 - $75,000",1301
"924","sub-227","2023-10-19","0:49:0","1:10:41","Strategy Use",4,"HIU8424","Reappraisal","20","40",0,31,48,4,10,3,17,8,6,13,12,1,1,"No",NA,"59","Female","Female","White or Caucasian","Divorced","18","Graduate degree (MA, MS, PhD, etc.)",FALSE,1680,1050,TRUE,"chrome","118.0.0",FALSE,"Mac OS",TRUE,60.2,0.346337985210978,4,"n/a","Was there a control group that watched something like comedies? I'd honestly have preferred to participate in that one!",4.32,6.907,8.843,55.976,143.677,52.528,"15",4,4,6.944,5.7,3.257,"$50,001 - $75,000",1301
"925","sub-228","2023-10-19","0:52:35","1:19:15","Strategy Use",1,"CNL1892","Reappraisal","0","6",14,21,51,3,8,3,21,7,9,23,18,5,3,"No",NA,"44","Male","Male","Black or African American","Single","15","Vocational / technical / trade training",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.598,0.456694646344798,4,"","",79.462,12.646,16.329,181.827,152.952,67.357,"20",1,1,20.358,23.654,10.156,"$25,001 - $35,000",1600
"926","sub-228","2023-10-19","0:52:35","1:19:15","Strategy Use",2,"HIU8424","Neither","1","3",14,21,51,3,8,3,21,7,9,23,18,5,3,"No",NA,"44","Male","Male","Black or African American","Single","15","Vocational / technical / trade training",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.598,0.456694646344798,4,"","",22.164,21.895,20.297,181.827,152.952,67.357,NA,NA,NA,NA,NA,NA,"$25,001 - $35,000",1600
"927","sub-228","2023-10-19","0:52:35","1:19:15","Strategy Use",3,"FGV3524","Distraction","1","10",14,21,51,3,8,3,21,7,9,23,18,5,3,"No",NA,"44","Male","Male","Black or African American","Single","15","Vocational / technical / trade training",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.598,0.456694646344798,4,"","",6.583,8.127,14.199,181.827,152.952,67.357,"27",2,NA,9.871,4.335,2.189,"$25,001 - $35,000",1600
"928","sub-228","2023-10-19","0:52:35","1:19:15","Strategy Use",4,"ARF1665","Neither","4","0",14,21,51,3,8,3,21,7,9,23,18,5,3,"No",NA,"44","Male","Male","Black or African American","Single","15","Vocational / technical / trade training",FALSE,1920,1080,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.598,0.456694646344798,4,"","",4.228,9.519,15.648,181.827,152.952,67.357,NA,NA,NA,NA,NA,NA,"$25,001 - $35,000",1600
"929","sub-229","2023-10-19","0:37:2","1:20:3","Strategy Forecast",1,"CNL1892","Distraction","0","62",6,27,102,13,18,14,20,26,11,35,23,12,1,"No",NA,"38","Female","Female","White or Caucasian","Married","15","Undergradaute degree (BA, BS, etc.)",FALSE,1536,758,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.828,0.381929312831576,4,"","",24.471,19.123,20.224,189.434,412.333,96.146,"61",3,2,20.231,14.568,7.08,"$75,001 - $100,000",2581
"930","sub-229","2023-10-19","0:37:2","1:20:3","Strategy Forecast",2,"ARF1665","Reappraisal","55","30",6,27,102,13,18,14,20,26,11,35,23,12,1,"No",NA,"38","Female","Female","White or Caucasian","Married","15","Undergradaute degree (BA, BS, etc.)",FALSE,1536,758,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.828,0.381929312831576,4,"","",4.606,22.592,32.739,189.434,412.333,96.146,"80",1,6,19.57,21.243,8.337,"$75,001 - $100,000",2581
"931","sub-229","2023-10-19","0:37:2","1:20:3","Strategy Forecast",3,"HIU8424","Neither","25","55",6,27,102,13,18,14,20,26,11,35,23,12,1,"No",NA,"38","Female","Female","White or Caucasian","Married","15","Undergradaute degree (BA, BS, etc.)",FALSE,1536,758,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.828,0.381929312831576,4,"","",4.669,14.566,100.691,189.434,412.333,96.146,NA,NA,NA,NA,NA,NA,"$75,001 - $100,000",2581
"932","sub-229","2023-10-19","0:37:2","1:20:3","Strategy Forecast",4,"FGV3524","Neither","30","45",6,27,102,13,18,14,20,26,11,35,23,12,1,"No",NA,"38","Female","Female","White or Caucasian","Married","15","Undergradaute degree (BA, BS, etc.)",FALSE,1536,758,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.828,0.381929312831576,4,"","",5.639,23.045,9.678,189.434,412.333,96.146,NA,NA,NA,NA,NA,NA,"$75,001 - $100,000",2581
"933","sub-230","2023-10-19","0:33:48","1:24:11","Strategy Use",1,"CNL1892","Reappraisal","0","75",19,26,60,0,12,6,22,9,11,33,25,8,1,"No",NA,"48","Male","Male","White or Caucasian","Married","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","115.0.0",FALSE,"Windows 7",TRUE,75.992,0.638803569182265,4,"No.  Good study.  Thank you.","No.  Good study.  Thank you.",26.018,36.31,31.364,205.417,389.55,103.851,"42",3,4,55.306,58.31,61.875," $100,001 - $150,000",3023
"934","sub-230","2023-10-19","0:33:48","1:24:11","Strategy Use",2,"ARF1665","Reappraisal","5","65",19,26,60,0,12,6,22,9,11,33,25,8,1,"No",NA,"48","Male","Male","White or Caucasian","Married","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","115.0.0",FALSE,"Windows 7",TRUE,75.992,0.638803569182265,4,"No.  Good study.  Thank you.","No.  Good study.  Thank you.",15.631,40.285,43.279,205.417,389.55,103.851,"66",2,5,44.116,27.479,34.112," $100,001 - $150,000",3023
"935","sub-230","2023-10-19","0:33:48","1:24:11","Strategy Use",3,"HIU8424","Reappraisal","5","60",19,26,60,0,12,6,22,9,11,33,25,8,1,"No",NA,"48","Male","Male","White or Caucasian","Married","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","115.0.0",FALSE,"Windows 7",TRUE,75.992,0.638803569182265,4,"No.  Good study.  Thank you.","No.  Good study.  Thank you.",12.336,32.16,38.068,205.417,389.55,103.851,"76",2,5,23.335,28.036,33.281," $100,001 - $150,000",3023
"936","sub-230","2023-10-19","0:33:48","1:24:11","Strategy Use",4,"FGV3524","Reappraisal","3","75",19,26,60,0,12,6,22,9,11,33,25,8,1,"No",NA,"48","Male","Male","White or Caucasian","Married","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","115.0.0",FALSE,"Windows 7",TRUE,75.992,0.638803569182265,4,"No.  Good study.  Thank you.","No.  Good study.  Thank you.",12.961,54.046,27.566,205.417,389.55,103.851,"46",3,4,144.327,36.827,15.831," $100,001 - $150,000",3023
"937","sub-231","2023-10-19","0:37:56","1:28:39","Strategy Forecast",1,"CNL1892","Reappraisal","12","15",11,13,83,7,19,8,23,17,9,30,18,12,0,"No",NA,"59","Female","Female","White or Caucasian","Married","16","Undergradaute degree (BA, BS, etc.)",FALSE,1920,NA,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.564,0.25667099563449,4,"No","No",32.618,6.757,33.427,111.015,503.099,78.654,"53",1,2,34.821,25.542,186.994,"Over $150,000",3043
"938","sub-231","2023-10-19","0:37:56","1:28:39","Strategy Forecast",2,"HIU8424","Distraction","12","40",11,13,83,7,19,8,23,17,9,30,18,12,0,"No",NA,"59","Female","Female","White or Caucasian","Married","16","Undergradaute degree (BA, BS, etc.)",FALSE,1920,NA,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.564,0.25667099563449,4,"No","No",8.989,24.188,12.364,111.015,503.099,78.654,"36",4,1,14.254,7.807,5.525,"Over $150,000",3043
"939","sub-231","2023-10-19","0:37:56","1:28:39","Strategy Forecast",3,"ARF1665","Distraction","33","44",11,13,83,7,19,8,23,17,9,30,18,12,0,"No",NA,"59","Female","Female","White or Caucasian","Married","16","Undergradaute degree (BA, BS, etc.)",FALSE,1920,NA,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.564,0.25667099563449,4,"No","No",2.829,22.081,52.085,111.015,503.099,78.654,"45",2,2,9.35,4.039,4.525,"Over $150,000",3043
"940","sub-231","2023-10-19","0:37:56","1:28:39","Strategy Forecast",4,"FGV3524","Reappraisal","35","52",11,13,83,7,19,8,23,17,9,30,18,12,0,"No",NA,"59","Female","Female","White or Caucasian","Married","16","Undergradaute degree (BA, BS, etc.)",FALSE,1920,NA,TRUE,"chrome","118.0.0",FALSE,"Windows 10",TRUE,60.564,0.25667099563449,4,"No","No",418.43,10.526,26.29,111.015,503.099,78.654,"47",1,2,9.998,5.071,2.814,"Over $150,000",3043
"941","sub-232","2023-10-19","1:11:24","1:31:47","Strategy Use",1,"CNL1892","Neither","58","75",0,31,93,7,12,22,15,31,6,47,27,20,1,"No",NA,"32","Non-binary / Third gender","Male","White or Caucasian","Single","12","Some college",FALSE,NA,NA,TRUE,"safari","17.4.0",FALSE,"Mac OS",TRUE,59.906,0.508605937833999,4,"","",5.68,5.241,11.857,58.141,193.203,48.469,NA,NA,NA,NA,NA,NA,"$15,001 - $25,000",1223
"942","sub-232","2023-10-19","1:11:24","1:31:47","Strategy Use",2,"ARF1665","Neither","70","84",0,31,93,7,12,22,15,31,6,47,27,20,1,"No",NA,"32","Non-binary / Third gender","Male","White or Caucasian","Single","12","Some college",FALSE,NA,NA,TRUE,"safari","17.4.0",FALSE,"Mac OS",TRUE,59.906,0.508605937833999,4,"","",1.792,13.146,23.606,58.141,193.203,48.469,NA,NA,NA,NA,NA,NA,"$15,001 - $25,000",1223
"943","sub-232","2023-10-19","1:11:24","1:31:47","Strategy Use",3,"HIU8424","Neither","84","86",0,31,93,7,12,22,15,31,6,47,27,20,1,"No",NA,"32","Non-binary / Third gender","Male","White or Caucasian","Single","12","Some college",FALSE,NA,NA,TRUE,"safari","17.4.0",FALSE,"Mac OS",TRUE,59.906,0.508605937833999,4,"","",1.385,7.587,31.643,58.141,193.203,48.469,NA,NA,NA,NA,NA,NA,"$15,001 - $25,000",1223
"944","sub-232","2023-10-19","1:11:24","1:31:47","Strategy Use",4,"FGV3524","Neither","85","81",0,31,93,7,12,22,15,31,6,47,27,20,1,"No",NA,"32","Non-binary / Third gender","Male","White or Caucasian","Single","12","Some college",FALSE,NA,NA,TRUE,"safari","17.4.0",FALSE,"Mac OS",TRUE,59.906,0.508605937833999,4,"","",3.67,4.558,7.128,58.141,193.203,48.469,NA,NA,NA,NA,NA,NA,"$15,001 - $25,000",1223
"945","sub-233","2023-10-19","1:10:19","1:32:59","Strategy Forecast",1,"HIU8424","Distraction","11","69",5,25,36,5,8,2,14,2,5,32,21,11,2,"No",NA,"40","Female","Female","White or Caucasian","Single","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","118.0.0",FALSE,"Windows 10",TRUE,60.73,0.456836951220017,4,"No difficulties, everything worked fine.","",10.399,12.201,10.908,95.348,113.848,53.838,"41",4,2,14.254,9.284,8.125,"$35,001 - $50,000",1360
"946","sub-233","2023-10-19","1:10:19","1:32:59","Strategy Forecast",2,"CNL1892","Reappraisal","63","36",5,25,36,5,8,2,14,2,5,32,21,11,2,"No",NA,"40","Female","Female","White or Caucasian","Single","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","118.0.0",FALSE,"Windows 10",TRUE,60.73,0.456836951220017,4,"No difficulties, everything worked fine.","",10.964,8.111,6.504,95.348,113.848,53.838,"62",3,3,5.481,6.115,3.285,"$35,001 - $50,000",1360
"947","sub-233","2023-10-19","1:10:19","1:32:59","Strategy Forecast",3,"FGV3524","Reappraisal","41","93",5,25,36,5,8,2,14,2,5,32,21,11,2,"No",NA,"40","Female","Female","White or Caucasian","Single","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","118.0.0",FALSE,"Windows 10",TRUE,60.73,0.456836951220017,4,"No difficulties, everything worked fine.","",10.636,6.209,16.881,95.348,113.848,53.838,"70",3,4,8.57,16.049,2.274,"$35,001 - $50,000",1360
"948","sub-233","2023-10-19","1:10:19","1:32:59","Strategy Forecast",4,"ARF1665","Distraction","81","60",5,25,36,5,8,2,14,2,5,32,21,11,2,"No",NA,"40","Female","Female","White or Caucasian","Single","17","Undergradaute degree (BA, BS, etc.)",FALSE,1920,1080,TRUE,"firefox","118.0.0",FALSE,"Windows 10",TRUE,60.73,0.456836951220017,4,"No difficulties, everything worked fine.","",9.254,5.118,9.819,95.348,113.848,53.838,"44",4,2,5.918,2.463,3.213,"$35,001 - $50,000",1360
"950","sub-234","2023-10-19","23:29:50","12:52:39","Strategy Use",2,"HIU8424","Distraction","58","32",16,29,106,8,16,13,30,23,16,43,23,20,6,"Yes","ARF1665 FGV3524","35","Male","Male","White or Caucasian","Single","16","Undergradaute degree (BA, BS, etc.)",FALSE,NA,NA,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.732,0.510313629055701,4,"","",78.78,7.222,10.929,42615.747,848.557,313.84,"71",6,1,656.383,7.485,4.682,"$35,001 - $50,000",48169
"952","sub-234","2023-10-19","23:29:50","12:52:39","Strategy Use",4,"CNL1892","Neither","45","27",16,29,106,8,16,13,30,23,16,43,23,20,6,"Yes","ARF1665 FGV3524","35","Male","Male","White or Caucasian","Single","16","Undergradaute degree (BA, BS, etc.)",FALSE,NA,NA,TRUE,"chrome","117.0.0",FALSE,"Windows 10",TRUE,60.732,0.510313629055701,4,"","",9.716,8.873,13.373,42615.747,848.557,313.84,NA,NA,NA,NA,NA,NA,"$35,001 - $50,000",48169
