"","PID","Stage","Question","FirstClick","LastClick","PageSubmit","ClickCount","Response","Answer","Correct"
"4838","A-116","One Week Post-Exposure","A09","2.008","2.008","13.931","1","Water","top",0
"4839","A-116","One Week Post-Exposure","A10","2.854","2.854","13.769","1","Tail","pack",0
"4840","A-116","One Week Post-Exposure","A11","2.142","2.142","6.762","1","Clothes","under",0
"4841","A-116","One Week Post-Exposure","A12","2.848","2.848","12.816","1","Fries","sweet",0
"4842","A-116","One Week Post-Exposure","A13","2.535","2.535","8.617","1","Major","suit",0
"4843","A-116","One Week Post-Exposure","A14","3.347","3.347","8.127","1","Deck","battle",0
"4844","A-116","One Week Post-Exposure","A15","8.084","8.084","12.55","1","Dirt","power",0
"4845","A-060","One Week Post-Exposure","B01","1.493","1.493","5.858","1","all","watch",0
"4846","A-060","One Week Post-Exposure","B02","1.618","1.618","8.668","1","door","bill",0
"4847","A-060","One Week Post-Exposure","B03","1.443","1.443","4.743","1","sugar","sugar",1
"4848","A-060","One Week Post-Exposure","B04","4.961","4.961","12.577","1","sticky","bank",0
"4849","A-060","One Week Post-Exposure","B05","1.815","2.645","6.741","2","space","space",1
"4850","A-060","One Week Post-Exposure","B06","1.207","1.207","6.391","1","crop","bowl",0
"4851","A-060","One Week Post-Exposure","B07","1.765","1.765","7.416","1","white","ball",0
"4852","A-060","One Week Post-Exposure","B08","1.298","1.298","4.321","1","gas","gas",1
"4853","A-060","One Week Post-Exposure","B09","1.953","1.953","9.617","1","super","dog",0
"4854","A-060","One Week Post-Exposure","B10","1.85","1.85","3.932","1","air","air",1
"4855","A-060","One Week Post-Exposure","B11","1.866","1.866","6.237","1","friend","check",0
"4856","A-060","One Week Post-Exposure","B12","1.632","1.632","4.658","1","house","post",0
"4857","A-060","One Week Post-Exposure","B13","3.541","7.091","11.1","3","big","steam",0
"4858","A-060","One Week Post-Exposure","B14","1.28","1.28","5.601","1","bread","jelly",0
"4859","A-060","One Week Post-Exposure","B15","1.554","4.787","7.293","3","out","broad",0
"4860","A-078","One Week Post-Exposure","B01","0.782","15.074","15.107","3","Marr","watch",0
"4861","A-078","One Week Post-Exposure","B02","1.184","2.925","13.951","2","Mold","bill",0
"4862","A-078","One Week Post-Exposure","B03","6.163","6.163","8.342","1","Sugar","sugar",1
"4863","A-078","One Week Post-Exposure","B04","0.734","0.734","4.923","1","Bay","bank",0
"4864","A-078","One Week Post-Exposure","B05","1.183","1.183","4.225","1","Pet","space",0
"4865","A-078","One Week Post-Exposure","B06","2.063","2.063","3.969","1","Bowl","bowl",1
"4866","A-078","One Week Post-Exposure","B07","1.157","1.77","3.331","2","Ball","ball",1
"4867","A-078","One Week Post-Exposure","B08","0.944","0.944","6.488","1","Face","gas",0
"4868","A-078","One Week Post-Exposure","B09","1.387","1.387","5.868","1","Dog","dog",1
"4869","A-078","One Week Post-Exposure","B10","6.177","8.591","12.923","2","Chain","air",0
"4870","A-078","One Week Post-Exposure","B11","0.81","2.284","5.891","2","Check","check",1
"4871","A-078","One Week Post-Exposure","B12","3.419","3.419","7.854","1","Electric","post",0
"4872","A-078","One Week Post-Exposure","B13","4.564","5.729","8.565","2","Man","steam",0
"4873","A-078","One Week Post-Exposure","B14","9.433","11.157","15.007","2","Bag","jelly",0
"4874","A-078","One Week Post-Exposure","B15","4.115","4.115","9.912","1","High","broad",0
"4875","A-023","One Week Post-Exposure","A01","1.719","1.719","7.612","1","boat","boat",1
"4876","A-023","One Week Post-Exposure","A02","2.159","2.159","4.858","1","honey","honey",1
"4877","A-023","One Week Post-Exposure","A03","3.397","3.397","5.828","1","pin","pin",1
"4878","A-023","One Week Post-Exposure","A04","8.85","8.85","13.867","1","black","blue",0
"4879","A-023","One Week Post-Exposure","A05","2.179","2.179","6.57","1","wash","soap",0
"4880","A-023","One Week Post-Exposure","A06","2.061","2.061","5.037","1","fast","fast",1
"4881","A-023","One Week Post-Exposure","A07","2.246","2.246","15.109","1","NO ANSWER","copy",0
"4882","A-023","One Week Post-Exposure","A08","2.792","2.792","15.108","1","brush","saw",0
"4883","A-023","One Week Post-Exposure","A09","2.349","2.349","8.86","1","top","top",1
"4884","A-023","One Week Post-Exposure","A10","3.475","3.475","15.006","1","pack","pack",1
"4885","A-023","One Week Post-Exposure","A11","1.906","1.906","15.007","1","shirt","under",0
"4886","A-023","One Week Post-Exposure","A12","2.229","2.229","13.472","1","brush","sweet",0
"4887","A-023","One Week Post-Exposure","A13","1.886","1.886","10.335","1","firm","suit",0
"4888","A-023","One Week Post-Exposure","A14","2.066","2.066","15.01","1","ocean","battle",0
"4889","A-023","One Week Post-Exposure","A15","2.427","2.427","15.107","1","pot","power",0
"4890","A-045","One Week Post-Exposure","B01","2.052","2.052","14.456","1","Sign","watch",0
"4891","A-045","One Week Post-Exposure","B02","2.987","2.987","15.109","1","Mine","bill",0
"4892","A-045","One Week Post-Exposure","B03","2.071","2.071","7.338","1","Sugar","sugar",1
"4893","A-045","One Week Post-Exposure","B04","1.326","1.326","13.216","1","Money","bank",0
"4894","A-045","One Week Post-Exposure","B05","2.039","2.039","9.072","1","Captain","space",0
"4895","A-045","One Week Post-Exposure","B06","1.661","1.661","15.111","1","NO ANSWER","bowl",0
"4896","A-045","One Week Post-Exposure","B07","2.485","2.485","15.006","1","NO ANSWER","ball",0
"4897","A-045","One Week Post-Exposure","B08","1.631","1.631","5.835","1","Sleep","gas",0
"4898","A-045","One Week Post-Exposure","B09","1.865","14.659","15.115","3","NO ANSWER","dog",0
"4899","A-045","One Week Post-Exposure","B10","5.444","5.444","15.012","1","f","air",0
"4900","A-045","One Week Post-Exposure","B11","1.921","1.921","10.676","1","Word","check",0
"4901","A-045","One Week Post-Exposure","B12","2.444","13.082","13.79","2","White","post",0
"4902","A-045","One Week Post-Exposure","B13","2.829","2.829","5.356","1","Car","steam",0
"4903","A-045","One Week Post-Exposure","B14","1.841","1.841","13.946","1","Sushi","jelly",0
"4904","A-045","One Week Post-Exposure","B15","1.753","1.753","6.166","1","High","broad",0
"4905","A-017","One Week Post-Exposure","A01","0.814","1.897","5.482","2","Concert ","boat",0
"4906","A-017","One Week Post-Exposure","A02","0.918","1.326","3.337","2","Honey ","honey",0
"4907","A-017","One Week Post-Exposure","A03","0.988","0.988","2.5","1","Pin","pin",1
"4908","A-017","One Week Post-Exposure","A04","1.179","1.179","3.409","1","Animal ","blue",0
"4909","A-017","One Week Post-Exposure","A05","0.752","0.752","3.085","1","Soap","soap",1
"4910","A-017","One Week Post-Exposure","A06","0.762","0.762","5.232","1","Surrender ","fast",0
"4911","A-017","One Week Post-Exposure","A07","0.946","4.169","6.043","3","Animal ","copy",0
"4912","A-017","One Week Post-Exposure","A08","1.426","6.667","9.352","2","Shop ","saw",0
"4913","A-017","One Week Post-Exposure","A09","0.954","2.978","7.389","2","Middle ","top",0
"4914","A-017","One Week Post-Exposure","A10","1.312","1.312","4.749","1","Mouse ","pack",0
"4915","A-017","One Week Post-Exposure","A11","1.669","1.669","3.959","1","Sleeve ","under",0
"4916","A-017","One Week Post-Exposure","A12","1.236","4.035","6.22","2","Eating ","sweet",0
"4917","A-017","One Week Post-Exposure","A13","1.811","2.32","7.558","2","Lawyer","suit",0
"4918","A-017","One Week Post-Exposure","A14","0.975","4.924","7.86","2","Sad","battle",0
"4919","A-017","One Week Post-Exposure","A15","3.413","3.413","5.809","1","Donkey ","power",0
"4920","A-075","One Week Post-Exposure","B01","1.307","1.307","13.527","1","watch","watch",1
"4921","A-075","One Week Post-Exposure","B02","1.164","1.164","4.347","1","bill","bill",1
"4922","A-075","One Week Post-Exposure","B03","1.301","1.301","15.106","1","NO ANSWER","sugar",0
"4923","A-075","One Week Post-Exposure","B04","1.564","1.564","15.007","1","NO ANSWER","bank",0
"4924","A-075","One Week Post-Exposure","B05","1.623","1.623","13.52","1","boat","space",0
"4925","A-075","One Week Post-Exposure","B06","1.352","1.352","15.109","1","NO ANSWER","bowl",0
"4926","A-075","One Week Post-Exposure","B07","0.21","2.986","8.85","4","ball","ball",1
"4927","A-075","One Week Post-Exposure","B08","1.267","1.267","4.33","1","gas","gas",1
"4928","A-075","One Week Post-Exposure","B09","1.577","1.577","10.106","1","mit","dog",0
"4929","A-075","One Week Post-Exposure","B10","1.243","1.243","13.653","1","front","air",0
"4930","A-075","One Week Post-Exposure","B11","1.462","1.462","6.896","1","check","check",1
"4931","A-075","One Week Post-Exposure","B12","1.434","1.434","13.516","1","play","post",0
"4932","A-075","One Week Post-Exposure","B13","1.85","1.85","12.751","1","metal","steam",0
"4933","A-075","One Week Post-Exposure","B14","5.823","5.823","15.007","1","NO ANSWER","jelly",0
"4934","A-075","One Week Post-Exposure","B15","1.302","1.302","15.007","1","NO ANSWER","broad",0
"4935","A-054","One Week Post-Exposure","B01","2.741","2.741","4.262","1","watch","watch",1
"4936","A-054","One Week Post-Exposure","B02","1.668","1.668","15.109","1","NO ANSWER","bill",0
"4937","A-054","One Week Post-Exposure","B03","1.849","1.849","9.025","1","sugar","sugar",1
"4938","A-054","One Week Post-Exposure","B04","1.213","1.213","15.007","1","NO ANSWER","bank",0
"4939","A-054","One Week Post-Exposure","B05","1.297","1.297","15.006","1","NO ANSWER","space",0
"4940","A-054","One Week Post-Exposure","B06","1.629","1.629","5.107","1","bowl","bowl",1
"4941","A-054","One Week Post-Exposure","B07","3.295","3.295","15.11","1","NO ANSWER","ball",0
"4942","A-054","One Week Post-Exposure","B08","1.866","1.866","3.704","1","gas","gas",1
"4943","A-054","One Week Post-Exposure","B09","0.92","0.92","15.005","1","plate","dog",0
"4944","A-054","One Week Post-Exposure","B10","0.908","0.908","6.372","1","man","air",0
"4945","A-054","One Week Post-Exposure","B11","1.315","1.315","3.847","1","check","check",1
"4946","A-054","One Week Post-Exposure","B12","11.097","11.097","15.109","1","li","post",0
"4947","A-054","One Week Post-Exposure","B13","0","0","15.109","0","NO ANSWER","steam",0
"4948","A-054","One Week Post-Exposure","B14","0","0","15.007","0","NO ANSWER","jelly",0
"4949","A-054","One Week Post-Exposure","B15","6.453","6.453","7.853","1","over","broad",0
"4950","A-055","One Week Post-Exposure","C01","2.093","2.093","4.061","1","Sore","sore",1
"4951","A-055","One Week Post-Exposure","C02","2.354","2.354","5.324","1","Chair","chair",1
"4952","A-055","One Week Post-Exposure","C03","4.129","4.129","6.387","1","day","day",1
"4953","A-055","One Week Post-Exposure","C04","1.807","1.807","4.181","1","pot","pot",1
"4954","A-055","One Week Post-Exposure","C05","8.2","8.2","15.006","1","NO ANSWER","blind",0
"4955","A-055","One Week Post-Exposure","C06","2.059","2.059","15.006","1","NO ANSWER","candle",0
"4956","A-055","One Week Post-Exposure","C07","2.99","2.99","15.005","1","NO ANSWER","cart",0
"4957","A-055","One Week Post-Exposure","C08","3.281","3.281","15.006","1","NO ANSWER","camp",0
"4958","A-055","One Week Post-Exposure","C09","2.303","2.303","15.005","1","station","station",1
"4959","A-055","One Week Post-Exposure","C10","2.108","2.108","7.756","1","mark","mark",1
"4960","A-055","One Week Post-Exposure","C11","3.445","3.445","7.273","1","gate","gate",1
"4961","A-055","One Week Post-Exposure","C12","3.464","3.464","15.005","1","Round","field",0
"4962","A-055","One Week Post-Exposure","C13","2.226","2.226","8.778","1","Tow","tow",1
"4963","A-055","One Week Post-Exposure","C14","1.737","1.737","15.106","1","NO ANSWER","salad",0
"4964","A-055","One Week Post-Exposure","C15","4.551","4.551","15.006","1","NO ANSWER","lip",0
"4965","A-015","One Week Post-Exposure","B01","3.279","6.331","11.345","2","watch ","watch",0
"4966","A-015","One Week Post-Exposure","B02","1.092","3.907","6.911","3","bill","bill",1
"4967","A-015","One Week Post-Exposure","B03","2.325","4.882","15.008","2","old ","sugar",0
"4968","A-015","One Week Post-Exposure","B04","0","0","15.007","0","NO ANSWER","bank",0
"4969","A-015","One Week Post-Exposure","B05","2.387","8.678","11.875","2","wreck","space",0
"4970","A-015","One Week Post-Exposure","B06","2.184","11.386","15.11","2","mik","bowl",0
"4971","A-015","One Week Post-Exposure","B07","3.748","3.748","15.006","1","NO ANSWER","ball",0
"4972","A-015","One Week Post-Exposure","B08","2.743","12.546","15.007","2","NO ANSWER","gas",0
"4973","A-015","One Week Post-Exposure","B09","1.172","4.219","7.661","2","fire ","dog",0
"4974","A-015","One Week Post-Exposure","B10","2.464","8.751","12.628","2","man ","air",0
"4975","A-015","One Week Post-Exposure","B11","2.561","8.292","11.412","2","paper ","check",0
"4976","A-015","One Week Post-Exposure","B12","2.779","8.904","12.253","2","credit ","post",0
"4977","A-015","One Week Post-Exposure","B13","2.217","5.872","8.23","2","car ","steam",0
"4978","A-015","One Week Post-Exposure","B14","2.458","5.937","9.757","2","sushi","jelly",0
"4979","A-015","One Week Post-Exposure","B15","2.07","5.228","9.345","2","broken ","broad",0
"4980","A-074","One Week Post-Exposure","A01","8.252","8.252","14.555","1","boat","boat",1
"4981","A-074","One Week Post-Exposure","A02","10.58","10.58","15.106","1","NO ANSWER","honey",0
"4982","A-074","One Week Post-Exposure","A03","2.377","2.377","4.342","1","pin","pin",1
"4983","A-074","One Week Post-Exposure","A04","5.036","5.036","15.008","1","NO ANSWER","blue",0
"4984","A-074","One Week Post-Exposure","A05","6.338","6.338","14.673","1","wash","soap",0
"4985","A-074","One Week Post-Exposure","A06","9.37","9.37","15.106","1","NO ANSWER","fast",0
"4986","A-074","One Week Post-Exposure","A07","7.728","7.728","15.106","1","NO ANSWER","copy",0
"4987","A-074","One Week Post-Exposure","A08","2.52","2.52","13.781","1","mite","saw",0
"4988","A-074","One Week Post-Exposure","A09","2.244","2.244","15.006","1","NO ANSWER","top",0
"4989","A-074","One Week Post-Exposure","A10","4.347","4.347","15.11","1","NO ANSWER","pack",0
"4990","A-074","One Week Post-Exposure","A11","2.582","2.582","15.107","1","NO ANSWER","under",0
"4991","A-074","One Week Post-Exposure","A12","7.785","7.785","12.072","1","beat","sweet",0
"4992","A-074","One Week Post-Exposure","A13","8.105","8.105","15.006","1","NO ANSWER","suit",0
"4993","A-074","One Week Post-Exposure","A14","4.086","4.086","14.722","1","tear","battle",0
"4994","A-074","One Week Post-Exposure","A15","9.059","9.059","15.009","1","NO ANSWER","power",0
"4995","A-046","One Week Post-Exposure","C01","2.425","2.425","3.652","1","Sore","sore",1
"4996","A-046","One Week Post-Exposure","C02","1.498","1.498","3.287","1","Chair","chair",1
"4997","A-046","One Week Post-Exposure","C03","1.523","1.523","15.13","1","NO ANSWER","day",0
"4998","A-046","One Week Post-Exposure","C04","1.603","1.603","6.494","1","Yellow","pot",0
"4999","A-046","One Week Post-Exposure","C05","2.318","2.318","8.132","1","Back","blind",0
"5000","A-046","One Week Post-Exposure","C06","1.769","1.769","6.912","1","Candle","candle",1
"5001","A-046","One Week Post-Exposure","C07","1.81","1.81","3.486","1","Cart","cart",1
"5002","A-046","One Week Post-Exposure","C08","1.463","1.463","12.443","1","Rain","camp",0
"5003","A-046","One Week Post-Exposure","C09","1.749","1.749","14.443","1","Cover","station",0
"5004","A-046","One Week Post-Exposure","C10","0.823","0.823","15.107","1","NO ANSWER","mark",0
"5005","A-046","One Week Post-Exposure","C11","1.62","1.62","15.011","1","NO ANSWER","gate",0
"5006","A-046","One Week Post-Exposure","C12","1.519","1.519","9.872","1","Summer","field",0
"5007","A-046","One Week Post-Exposure","C13","1.827","1.827","15.008","1","NO ANSWER","tow",0
"5008","A-046","One Week Post-Exposure","C14","1.098","1.098","6.593","1","Fish","salad",0
"5009","A-046","One Week Post-Exposure","C15","1.653","1.653","8.102","1","Room","lip",0
"5010","A-119","One Week Post-Exposure","A01","2.071","2.071","15.006","1","Time","boat",0
"5011","A-119","One Week Post-Exposure","A02","8.992","8.992","12.069","1","Honey","honey",1
"5012","A-119","One Week Post-Exposure","A03","1.45","1.45","3.817","1","Pin","pin",1
"5013","A-119","One Week Post-Exposure","A04","2.301","2.301","5.145","1","Blue","blue",1
"5014","A-119","One Week Post-Exposure","A05","2.312","2.312","12.12","1","Soap","soap",1
"5015","A-119","One Week Post-Exposure","A06","1.231","1.231","9.405","1","Fast","fast",1
"5016","A-119","One Week Post-Exposure","A07","3.093","13.797","14.223","2","Print","copy",0
"5017","A-119","One Week Post-Exposure","A08","1.464","1.464","4.558","1","Saw","saw",1
"5018","A-119","One Week Post-Exposure","A09","2.348","2.348","12.968","1","NO ANSWER","top",0
"5019","A-119","One Week Post-Exposure","A10","2.454","2.454","5.254","1","Pack","pack",1
"5020","A-119","One Week Post-Exposure","A11","1.468","1.468","15.007","1","Sleeve","under",0
"5021","A-119","One Week Post-Exposure","A12","2.504","2.504","15.006","1","Ache","sweet",0
"5022","A-119","One Week Post-Exposure","A13","1.738","1.738","15.007","1","NO ANSWER","suit",0
"5023","A-119","One Week Post-Exposure","A14","1.369","1.369","9.01","1","Battle","battle",1
